Transaction_ID,Date,Store_ID,Product_ID,Quantity_Sold,Current_Stock,Warehouse_Stock,Restock_Quantity,Lead_Time_Days,Damaged_Units,Promotion,Customer_Demand,Expiry_Date,Stockout,Revenue,Profit
TXN05127,2025-01-20,STR003,PRD045,13,181,314,0,6,1,Yes,High,2025-02-25,No,71319.69,13905.06
TXN05128,2025-04-28,STR001,PRD042,20,0,759,112,4,0,No,Medium,2025-09-29,Yes,125980.4,36810.2
TXN05129,2025-04-18,STR001,PRD060,14,0,392,49,4,0,No,High,2026-03-14,Yes,21953.4,4517.66
TXN05130,2025-01-30,STR002,PRD060,17,4,88,104,4,0,Yes,Low,2025-04-05,Yes,26657.7,5485.73
TXN05131,2025-04-12,STR001,PRD005,24,83,59,0,4,0,Yes,High,2025-05-28,No,42277.44,10415.04
TXN05132,2025-02-04,STR001,PRD001,40,49,623,0,3,0,Yes,High,2025-07-17,No,153201.6,20989.2
TXN05133,2025-04-30,STR002,PRD024,19,213,394,0,6,1,No,High,2025-09-11,No,36155.1,8593.51
TXN05134,2025-02-26,STR003,PRD012,14,67,345,0,5,0,Yes,Medium,2025-12-04,No,35343.14,7522.34
TXN05135,2025-01-23,STR002,PRD015,15,138,241,0,9,1,Yes,Medium,2025-12-11,No,62535.75,19116.9
TXN05136,2025-04-14,STR003,PRD050,10,110,633,0,6,0,Yes,Medium,2025-11-26,No,68209.2,21854.8
TXN05137,2025-03-04,STR001,PRD023,19,229,967,0,4,1,No,High,2025-10-18,No,72709.39,12613.91
TXN05138,2025-03-14,STR001,PRD060,12,161,901,0,4,0,Yes,Low,2025-04-24,No,18817.2,3872.28
TXN05139,2025-02-23,STR002,PRD041,20,3,759,146,6,0,Yes,High,2025-10-19,Yes,9926.8,2847.6
TXN05140,2025-04-19,STR001,PRD038,16,77,199,0,3,0,Yes,Medium,2025-12-06,No,76051.84,20079.68
TXN05141,2025-05-18,STR001,PRD011,20,65,320,0,8,1,Yes,High,2026-02-27,No,44507.6,6867.8
TXN05142,2025-06-21,STR002,PRD042,16,16,52,94,4,1,Yes,Low,2025-10-01,No,100784.32,29448.16
TXN05143,2025-01-06,STR003,PRD024,6,133,450,0,6,0,Yes,Low,2025-07-10,No,11417.4,2713.74
TXN05144,2025-06-20,STR002,PRD032,32,170,67,0,4,0,No,Low,2026-05-17,No,37270.4,6182.4
TXN05145,2025-01-07,STR003,PRD009,14,129,834,0,4,0,No,Medium,2025-05-23,No,79788.66,22565.76
TXN05146,2025-02-06,STR004,PRD018,15,111,948,0,9,1,Yes,Medium,2026-02-04,No,88196.7,29195.4
TXN05147,2025-02-21,STR002,PRD036,12,174,108,0,9,1,Yes,Low,2025-09-02,No,44464.44,13030.2
TXN05148,2025-04-18,STR002,PRD027,44,188,272,0,4,0,No,High,2025-08-28,No,213651.24,39974.44
TXN05149,2025-01-04,STR004,PRD063,13,9,108,34,6,1,Yes,High,2025-03-01,No,33297.03,8740.03
TXN05150,2025-05-15,STR004,PRD046,26,184,659,0,6,0,Yes,Low,2026-03-24,No,133979.3,33067.58
TXN05151,2025-04-24,STR002,PRD034,9,124,166,0,8,0,Yes,Medium,2026-02-20,No,28198.98,7376.22
TXN05152,2025-01-12,STR003,PRD012,10,34,709,154,5,1,Yes,Medium,2025-07-03,No,25245.1,5373.1
TXN05153,2025-01-17,STR003,PRD017,13,72,606,0,4,0,Yes,High,2025-03-13,No,54744.82,7795.45
TXN05154,2025-06-09,STR001,PRD033,6,183,285,0,4,0,Yes,Medium,2025-10-29,No,21896.46,4265.88
TXN05155,2025-06-12,STR001,PRD019,14,99,477,0,4,2,No,Low,2025-11-13,No,23135.28,3617.6
TXN05156,2025-04-17,STR004,PRD053,21,79,224,0,4,0,Yes,High,2025-06-28,No,42892.5,6240.78
TXN05157,2025-02-05,STR004,PRD023,14,21,700,192,4,0,No,High,2025-04-10,No,53575.34,9294.46
TXN05158,2025-03-31,STR001,PRD035,12,206,935,0,5,0,No,Medium,2025-09-08,No,23940.84,7971.12
TXN05159,2025-04-28,STR002,PRD003,23,200,405,0,4,0,Yes,Low,2025-07-12,No,117055.97,37004.7
TXN05160,2025-01-10,STR004,PRD036,12,238,407,0,9,0,Yes,High,2025-06-14,No,44464.44,13030.2
TXN05161,2025-01-03,STR003,PRD027,41,69,559,0,4,0,Yes,High,2025-09-19,No,199084.11,37248.91
TXN05162,2025-06-08,STR001,PRD045,11,117,347,0,6,1,Yes,Low,2026-04-19,No,60347.43,11765.82
TXN05163,2025-05-30,STR002,PRD011,17,14,193,98,8,0,No,High,2025-10-26,No,37831.46,5837.63
TXN05164,2025-05-02,STR001,PRD059,12,92,801,0,4,0,No,High,2025-06-15,No,79190.04,23199.36
TXN05165,2025-01-27,STR002,PRD038,13,90,881,0,3,0,No,Medium,2025-10-29,No,61792.12,16314.74
TXN05166,2025-06-26,STR004,PRD016,18,203,150,0,4,0,No,Medium,2026-02-14,No,102520.44,22211.28
TXN05167,2025-02-02,STR001,PRD008,37,101,879,0,8,0,Yes,Medium,2025-07-02,No,86495.64,27018.14
TXN05168,2025-04-21,STR001,PRD038,20,119,588,0,3,0,No,Low,2025-07-04,No,95064.8,25099.6
TXN05169,2025-06-17,STR002,PRD053,13,88,950,0,4,1,Yes,Medium,2026-02-07,No,26552.5,3863.34
TXN05170,2025-02-14,STR001,PRD049,15,136,212,0,4,1,Yes,Medium,2025-10-23,No,77993.4,19736.4
TXN05171,2025-04-22,STR002,PRD008,31,100,900,0,8,1,Yes,High,2025-08-29,No,72469.32,22636.82
TXN05172,2025-04-25,STR002,PRD040,12,152,456,0,8,0,Yes,Medium,2025-11-07,No,23889.48,6109.68
TXN05173,2025-02-13,STR003,PRD018,19,28,988,160,9,1,Yes,Medium,2025-08-11,No,111715.82,36980.84
TXN05174,2025-05-29,STR004,PRD020,18,131,297,0,5,0,No,High,2026-03-29,No,63097.2,19338.66
TXN05175,2025-01-28,STR002,PRD012,12,22,399,102,5,0,No,Medium,2025-10-23,No,30294.12,6447.72
TXN05176,2025-02-08,STR003,PRD008,26,56,906,174,8,0,No,Medium,2025-08-08,No,60780.72,18985.72
TXN05177,2025-01-07,STR002,PRD031,36,178,242,0,5,0,No,High,2025-11-05,No,114286.32,36545.4
TXN05178,2025-01-07,STR003,PRD040,15,66,996,27,8,1,Yes,High,2025-07-04,No,29861.85,7637.1
TXN05179,2025-02-01,STR003,PRD033,20,177,501,0,4,0,Yes,Medium,2025-08-18,No,72988.2,14219.6
TXN05180,2025-05-04,STR001,PRD042,17,124,646,0,4,0,Yes,High,2025-07-08,No,107083.34,31288.67
TXN05181,2025-02-05,STR001,PRD036,13,138,933,0,9,1,No,Medium,2025-09-02,No,48169.81,14116.05
TXN05182,2025-01-24,STR002,PRD050,21,115,595,0,6,0,No,Low,2026-01-20,No,143239.32,45895.08
TXN05183,2025-01-30,STR003,PRD063,16,199,365,0,6,1,No,Low,2025-03-29,No,40980.96,10756.96
TXN05184,2025-06-16,STR004,PRD063,10,82,842,0,6,0,Yes,Low,2026-05-20,No,25613.1,6723.1
TXN05185,2025-02-17,STR004,PRD023,15,52,658,89,4,0,Yes,High,2025-11-02,No,57402.15,9958.35
TXN05186,2025-05-24,STR002,PRD059,16,197,960,0,4,2,No,Medium,2026-05-16,No,105586.72,30932.48
TXN05187,2025-04-29,STR004,PRD039,12,0,288,180,8,0,Yes,Low,2026-03-26,Yes,37650.84,12527.52
TXN05188,2025-02-20,STR003,PRD004,25,6,798,46,4,0,Yes,Medium,2026-02-09,No,89270.5,12387.75
TXN05189,2025-01-04,STR004,PRD025,21,143,569,0,4,0,No,High,2025-02-21,No,142849.14,38883.18
TXN05190,2025-05-07,STR001,PRD044,10,60,635,63,5,0,Yes,Medium,2026-05-01,No,12010.3,1576.9
TXN05191,2025-06-03,STR003,PRD022,14,74,202,0,9,0,Yes,Low,2025-10-27,No,69989.78,19609.94
TXN05192,2025-02-18,STR003,PRD028,31,123,265,0,4,1,Yes,High,2026-01-01,No,163359.46,36764.14
TXN05193,2025-01-05,STR003,PRD039,17,81,222,0,8,0,Yes,Low,2025-10-17,No,53338.69,17747.32
TXN05194,2025-06-13,STR003,PRD018,9,41,189,25,9,0,No,Low,2026-01-26,No,52918.02,17517.24
TXN05195,2025-06-16,STR001,PRD060,19,162,483,0,4,1,Yes,Medium,2026-05-05,No,29793.9,6131.11
TXN05196,2025-04-26,STR004,PRD012,17,76,294,0,5,1,No,High,2026-04-16,No,42916.67,9134.27
TXN05197,2025-03-15,STR002,PRD021,16,0,878,198,6,0,No,Medium,2025-05-31,Yes,39926.4,7288.8
TXN05198,2025-06-14,STR003,PRD007,33,45,729,120,6,0,No,Medium,2026-03-24,No,115868.28,21448.02
TXN05199,2025-03-07,STR002,PRD039,14,0,605,117,8,1,No,Low,2025-10-08,Yes,43925.98,14615.44
TXN05200,2025-06-15,STR001,PRD048,12,65,309,0,8,1,No,Low,2025-11-22,No,39311.04,7078.8
TXN05201,2025-03-26,STR001,PRD037,19,166,117,0,6,0,No,Medium,2026-03-26,No,21217.49,5725.84
TXN05202,2025-04-20,STR001,PRD045,13,216,612,0,6,0,No,Medium,2026-02-07,No,71319.69,13905.06
TXN05203,2025-02-20,STR002,PRD042,10,160,815,0,4,1,No,High,2025-07-01,No,62990.2,18405.1
TXN05204,2025-03-17,STR004,PRD062,14,129,809,0,4,0,Yes,High,2025-10-13,No,41935.88,8028.16
TXN05205,2025-06-17,STR004,PRD062,17,123,489,0,4,0,Yes,Medium,2026-03-27,No,50922.14,9748.48
TXN05206,2025-02-25,STR002,PRD013,15,96,451,0,4,1,No,High,2025-09-03,No,86295.45,24892.95
TXN05207,2025-03-03,STR004,PRD055,16,23,931,27,6,0,No,Medium,2025-10-05,No,48550.08,7203.52
TXN05208,2025-05-15,STR003,PRD028,41,0,972,150,4,1,No,Low,2025-09-03,Yes,216056.06,48623.54
TXN05209,2025-06-16,STR001,PRD008,28,169,873,0,8,0,Yes,High,2026-06-13,No,65456.16,20446.16
TXN05210,2025-03-06,STR002,PRD006,24,38,661,130,5,0,No,High,2025-04-21,No,98754.48,28246.08
TXN05211,2025-04-02,STR003,PRD058,19,0,376,98,8,0,Yes,Medium,2025-05-18,Yes,71958.89,19137.56
TXN05212,2025-06-02,STR002,PRD032,23,113,325,0,4,2,No,Medium,2025-09-24,No,26788.1,4443.6
TXN05213,2025-01-03,STR003,PRD038,16,0,251,137,3,0,No,Low,2025-12-07,Yes,76051.84,20079.68
TXN05214,2025-02-20,STR003,PRD033,17,128,96,0,4,0,No,Medium,2025-07-16,No,62039.97,12086.66
TXN05215,2025-05-06,STR001,PRD031,20,196,654,0,5,0,No,Medium,2026-04-26,No,63492.4,20303.0
TXN05216,2025-03-30,STR002,PRD006,39,209,752,0,5,1,Yes,Low,2026-02-10,No,160476.03,45899.88
TXN05217,2025-01-08,STR003,PRD045,21,0,191,127,6,0,No,High,2025-08-05,Yes,115208.73,22462.02
TXN05218,2025-01-29,STR004,PRD010,13,77,89,0,9,1,Yes,High,2026-01-19,No,25583.09,4705.09
TXN05219,2025-01-02,STR004,PRD051,18,58,73,107,8,0,Yes,High,2025-03-21,No,37970.82,5147.28
TXN05220,2025-03-21,STR001,PRD059,15,38,282,107,4,2,Yes,Low,2025-12-13,No,98987.55,28999.2
TXN05221,2025-06-02,STR004,PRD023,17,50,753,195,4,0,Yes,Low,2026-03-10,No,65055.77,11286.13
TXN05222,2025-06-08,STR004,PRD056,15,204,902,0,9,0,No,Low,2025-08-17,No,50215.35,8159.55
TXN05223,2025-01-26,STR004,PRD006,27,9,722,81,5,0,No,High,2025-03-11,No,111098.79,31776.84
TXN05224,2025-03-12,STR003,PRD064,19,203,220,0,5,0,No,Medium,2025-07-14,No,67131.56,8883.83
TXN05225,2025-04-28,STR003,PRD030,31,7,494,161,8,1,No,Low,2025-11-20,No,139461.56,25561.36
TXN05226,2025-01-29,STR003,PRD038,16,161,102,0,3,1,No,Medium,2025-06-22,No,76051.84,20079.68
TXN05227,2025-05-16,STR004,PRD025,36,105,782,0,4,0,No,Medium,2025-11-11,No,244884.24,66656.88
TXN05228,2025-03-29,STR003,PRD039,25,219,132,0,8,2,No,High,2025-12-04,No,78439.25,26099.0
TXN05229,2025-01-11,STR004,PRD048,14,190,668,0,8,1,Yes,High,2025-06-08,No,45862.88,8258.6
TXN05230,2025-03-24,STR004,PRD031,22,0,731,142,5,0,No,Medium,2025-10-23,Yes,69841.64,22333.3
TXN05231,2025-03-22,STR001,PRD060,15,178,750,0,4,1,Yes,High,2025-12-09,No,23521.5,4840.35
TXN05232,2025-06-28,STR004,PRD003,18,218,833,0,4,1,No,Low,2026-03-27,No,91609.02,28960.2
TXN05233,2025-02-17,STR002,PRD056,22,117,915,0,9,0,Yes,Medium,2025-11-07,No,73649.18,11967.34
TXN05234,2025-02-21,STR002,PRD032,32,81,306,0,4,0,No,Low,2025-06-02,No,37270.4,6182.4
TXN05235,2025-01-23,STR001,PRD049,14,156,375,0,4,0,No,Medium,2025-09-26,No,72793.84,18420.64
TXN05236,2025-02-12,STR004,PRD021,13,181,485,0,6,0,No,Low,2025-06-10,No,32440.2,5922.15
TXN05237,2025-04-19,STR001,PRD009,13,0,313,151,4,0,Yes,High,2026-04-19,Yes,74089.47,20953.92
TXN05238,2025-04-24,STR002,PRD023,14,86,213,0,4,0,Yes,High,2026-04-07,No,53575.34,9294.46
TXN05239,2025-01-16,STR001,PRD028,37,109,289,0,4,0,Yes,High,2025-09-23,No,194977.42,43879.78
TXN05240,2025-03-03,STR001,PRD012,10,0,995,80,5,0,No,Low,2025-11-11,Yes,25245.1,5373.1
TXN05241,2025-05-07,STR004,PRD054,13,227,110,0,6,2,No,Medium,2025-06-22,No,45413.42,6847.88
TXN05242,2025-03-26,STR002,PRD016,18,166,680,0,4,1,Yes,Low,2025-11-25,No,102520.44,22211.28
TXN05243,2025-04-23,STR003,PRD056,12,46,873,193,9,1,Yes,Low,2025-09-10,No,40172.28,6527.64
TXN05244,2025-03-13,STR002,PRD008,21,190,844,0,8,2,Yes,Medium,2025-12-25,No,49092.12,15334.62
TXN05245,2025-03-30,STR002,PRD032,23,145,348,0,4,0,Yes,Low,2025-07-12,No,26788.1,4443.6
TXN05246,2025-04-05,STR001,PRD045,15,140,885,0,6,0,Yes,Medium,2025-10-04,No,82291.95,16044.3
TXN05247,2025-04-04,STR003,PRD050,7,4,198,193,6,0,Yes,High,2025-09-02,Yes,47746.44,15298.36
TXN05248,2025-01-28,STR003,PRD037,17,46,185,85,6,1,No,Medium,2025-09-04,No,18984.07,5123.12
TXN05249,2025-04-24,STR004,PRD056,15,81,527,0,9,2,Yes,High,2026-04-01,No,50215.35,8159.55
TXN05250,2025-01-17,STR003,PRD002,29,154,389,0,4,1,No,High,2025-02-28,No,50445.5,8366.79
TXN05251,2025-03-15,STR004,PRD007,43,23,966,69,6,2,Yes,High,2025-07-26,No,150979.88,27947.42
TXN05252,2025-06-15,STR002,PRD057,25,51,304,0,4,0,No,High,2026-01-21,No,85037.25,21691.5
TXN05253,2025-02-27,STR002,PRD046,14,220,864,0,6,1,Yes,Low,2026-02-26,No,72142.7,17805.62
TXN05254,2025-02-10,STR004,PRD040,22,148,649,0,8,0,No,Medium,2025-05-11,No,43797.38,11201.08
TXN05255,2025-06-23,STR004,PRD012,17,147,159,0,5,1,No,Low,2026-02-16,No,42916.67,9134.27
TXN05256,2025-02-07,STR001,PRD015,14,160,648,0,9,0,Yes,High,2025-11-03,No,58366.7,17842.44
TXN05257,2025-06-04,STR003,PRD053,20,12,974,119,4,1,No,Low,2026-02-20,No,40850.0,5943.6
TXN05258,2025-02-24,STR001,PRD027,22,108,164,0,4,1,No,Low,2026-02-03,No,106825.62,19987.22
TXN05259,2025-01-22,STR001,PRD053,13,177,104,0,4,0,No,Low,2026-01-03,No,26552.5,3863.34
TXN05260,2025-02-09,STR004,PRD004,27,0,613,171,4,0,Yes,Medium,2025-12-26,Yes,96412.14,13378.77
TXN05261,2025-01-20,STR001,PRD018,15,186,379,0,9,1,No,Low,2025-10-12,No,88196.7,29195.4
TXN05262,2025-04-22,STR003,PRD040,16,183,545,0,8,0,Yes,Low,2025-11-21,No,31852.64,8146.24
TXN05263,2025-02-05,STR004,PRD009,19,125,576,0,4,0,No,Medium,2025-03-07,No,108284.61,30624.96
TXN05264,2025-04-24,STR002,PRD036,16,148,349,0,9,0,No,High,2026-04-05,No,59285.92,17373.6
TXN05265,2025-01-21,STR004,PRD041,19,76,934,0,6,0,Yes,Low,2025-06-30,No,9430.46,2705.22
TXN05266,2025-03-12,STR002,PRD021,14,67,102,0,6,1,Yes,Low,2025-04-14,No,34935.6,6377.7
TXN05267,2025-02-03,STR003,PRD040,14,184,711,0,8,0,No,High,2025-11-26,No,27871.06,7127.96
TXN05268,2025-03-04,STR001,PRD041,16,127,556,0,6,1,Yes,Low,2025-09-08,No,7941.44,2278.08
TXN05269,2025-06-13,STR004,PRD053,16,72,224,34,4,0,No,High,2026-02-02,No,32680.0,4754.88
TXN05270,2025-04-26,STR003,PRD047,12,182,456,0,8,0,Yes,Low,2026-04-23,No,66106.44,13409.16
TXN05271,2025-01-13,STR001,PRD056,11,58,669,22,9,1,Yes,Medium,2025-09-08,No,36824.59,5983.67
TXN05272,2025-06-25,STR003,PRD020,15,161,520,0,5,0,No,Medium,2026-06-10,No,52581.0,16115.55
TXN05273,2025-01-18,STR001,PRD056,22,115,778,0,9,1,Yes,Low,2025-09-22,No,73649.18,11967.34
TXN05274,2025-05-19,STR003,PRD013,17,112,148,0,4,1,Yes,Low,2025-10-20,No,97801.51,28212.01
TXN05275,2025-05-21,STR002,PRD029,19,95,226,0,5,0,Yes,Low,2025-11-27,No,36320.78,11780.0
TXN05276,2025-01-26,STR002,PRD033,17,45,337,82,4,0,No,Low,2025-04-17,No,62039.97,12086.66
TXN05277,2025-05-20,STR004,PRD027,34,6,52,58,4,0,Yes,Low,2026-03-20,No,165094.14,30889.34
TXN05278,2025-06-18,STR004,PRD050,9,131,223,0,6,1,No,Low,2025-10-14,No,61388.28,19669.32
TXN05279,2025-01-09,STR004,PRD064,9,188,613,0,5,1,Yes,High,2025-03-19,No,31799.16,4208.13
TXN05280,2025-06-22,STR003,PRD020,14,85,585,0,5,0,Yes,High,2026-06-13,No,49075.6,15041.18
TXN05281,2025-04-16,STR001,PRD046,17,39,475,0,6,0,Yes,Low,2026-02-15,No,87601.85,21621.11
TXN05282,2025-05-25,STR003,PRD011,14,159,733,0,8,1,Yes,High,2026-02-24,No,31155.32,4807.46
TXN05283,2025-03-04,STR004,PRD046,15,173,439,0,6,2,Yes,Medium,2025-12-20,No,77295.75,19077.45
TXN05284,2025-06-01,STR003,PRD003,36,129,547,0,4,0,No,Medium,2025-10-03,No,183218.04,57920.4
TXN05285,2025-01-12,STR003,PRD043,17,0,412,25,5,0,Yes,Low,2025-06-22,Yes,66958.41,10645.57
TXN05286,2025-06-28,STR001,PRD004,23,176,101,0,4,1,No,Low,2026-03-18,No,82128.86,11396.73
TXN05287,2025-01-30,STR002,PRD016,11,100,297,0,4,2,No,High,2025-09-03,No,62651.38,13573.56
TXN05288,2025-01-08,STR001,PRD026,40,131,595,0,9,0,No,Low,2025-05-10,No,67328.8,14041.2
TXN05289,2025-02-25,STR001,PRD039,15,102,56,0,8,0,No,Low,2025-05-22,No,47063.55,15659.4
TXN05290,2025-05-30,STR003,PRD058,13,179,132,0,8,0,No,High,2025-12-01,No,49235.03,13094.12
TXN05291,2025-04-03,STR001,PRD025,22,217,422,0,4,0,No,High,2025-12-30,No,149651.48,40734.76
TXN05292,2025-02-06,STR004,PRD061,13,144,454,0,8,1,No,Medium,2025-09-23,No,56835.35,13227.76
TXN05293,2025-01-30,STR002,PRD026,34,13,488,136,9,1,No,Low,2025-06-29,No,57229.48,11935.02
TXN05294,2025-04-23,STR004,PRD029,37,150,750,0,5,0,Yes,High,2026-02-03,No,70729.94,22940.0
TXN05295,2025-05-09,STR004,PRD057,11,95,818,0,4,1,Yes,Medium,2025-10-09,No,37416.39,9544.26
TXN05296,2025-05-30,STR004,PRD041,16,74,460,0,6,0,Yes,Low,2026-01-20,No,7941.44,2278.08
TXN05297,2025-04-08,STR004,PRD013,11,225,844,0,4,0,No,High,2025-08-28,No,63283.33,18254.83
TXN05298,2025-01-07,STR003,PRD020,16,79,422,0,5,0,No,Low,2025-09-28,No,56086.4,17189.92
TXN05299,2025-01-26,STR004,PRD040,12,38,916,159,8,0,No,High,2025-07-21,No,23889.48,6109.68
TXN05300,2025-01-12,STR003,PRD042,16,26,272,55,4,1,No,High,2025-08-24,No,100784.32,29448.16
TXN05301,2025-01-18,STR003,PRD035,13,64,354,0,5,1,No,Medium,2025-05-18,No,25935.91,8635.38
TXN05302,2025-05-07,STR004,PRD002,29,23,50,75,4,0,No,High,2025-08-01,No,50445.5,8366.79
TXN05303,2025-01-19,STR001,PRD022,18,188,518,0,9,0,No,Low,2025-07-20,No,89986.86,25212.78
TXN05304,2025-02-14,STR003,PRD051,15,145,737,0,8,0,Yes,Medium,2025-06-19,No,31642.35,4289.4
TXN05305,2025-03-17,STR002,PRD037,21,109,282,0,6,1,Yes,High,2025-11-05,No,23450.91,6328.56
TXN05306,2025-05-17,STR001,PRD052,21,167,481,0,3,1,Yes,Medium,2025-10-28,No,62972.91,20846.7
TXN05307,2025-05-03,STR003,PRD042,13,0,447,84,4,2,No,Medium,2026-03-04,Yes,81887.26,23926.63
TXN05308,2025-05-25,STR002,PRD018,18,81,657,0,9,0,No,Low,2025-10-12,No,105836.04,35034.48
TXN05309,2025-04-07,STR004,PRD017,17,124,622,0,4,1,Yes,Low,2025-05-21,No,71589.38,10194.05
TXN05310,2025-03-13,STR003,PRD042,18,120,275,0,4,0,No,High,2026-02-14,No,113382.36,33129.18
TXN05311,2025-06-14,STR004,PRD038,15,43,796,122,3,0,Yes,High,2025-08-23,No,71298.6,18824.7
TXN05312,2025-03-30,STR002,PRD030,33,216,235,0,8,0,Yes,High,2026-02-27,No,148459.08,27210.48
TXN05313,2025-01-30,STR004,PRD020,22,147,709,0,5,1,Yes,Medium,2025-03-30,No,77118.8,23636.14
TXN05314,2025-04-09,STR003,PRD046,15,69,662,0,6,2,Yes,Medium,2025-06-10,No,77295.75,19077.45
TXN05315,2025-01-12,STR004,PRD042,18,214,320,0,4,1,Yes,Medium,2025-04-26,No,113382.36,33129.18
TXN05316,2025-05-29,STR001,PRD031,21,0,512,159,5,0,Yes,Low,2026-03-17,Yes,66667.02,21318.15
TXN05317,2025-02-10,STR001,PRD038,13,58,541,0,3,0,Yes,High,2025-06-18,No,61792.12,16314.74
TXN05318,2025-01-06,STR003,PRD062,22,0,166,157,4,3,No,High,2025-11-30,Yes,65899.24,12615.68
TXN05319,2025-04-13,STR004,PRD060,16,150,104,0,4,2,No,Medium,2025-12-28,No,25089.6,5163.04
TXN05320,2025-05-15,STR001,PRD005,48,138,859,0,4,0,No,High,2026-02-13,No,84554.88,20830.08
TXN05321,2025-03-14,STR002,PRD034,22,126,679,0,8,1,No,High,2026-02-14,No,68930.84,18030.76
TXN05322,2025-01-15,STR001,PRD007,23,18,159,54,6,1,No,Low,2025-04-11,No,80756.68,14948.62
TXN05323,2025-03-13,STR001,PRD007,44,174,469,0,6,3,No,Medium,2025-10-11,No,154491.04,28597.36
TXN05324,2025-05-13,STR002,PRD044,16,172,147,0,5,1,Yes,Low,2026-01-19,No,19216.48,2523.04
TXN05325,2025-01-20,STR002,PRD047,23,103,266,0,8,0,No,Medium,2025-06-23,No,126704.01,25700.89
TXN05326,2025-01-25,STR002,PRD049,13,91,254,0,4,0,Yes,Low,2025-12-26,No,67594.28,17104.88
TXN05327,2025-04-29,STR002,PRD028,24,189,410,0,4,2,No,Low,2025-12-27,No,126471.84,28462.56
TXN05328,2025-01-27,STR002,PRD055,15,92,661,0,6,0,No,High,2025-09-24,No,45515.7,6753.3
TXN05329,2025-02-25,STR003,PRD030,33,200,624,0,8,1,Yes,Low,2026-01-14,No,148459.08,27210.48
TXN05330,2025-02-24,STR003,PRD053,16,118,923,0,4,0,Yes,Medium,2025-12-22,No,32680.0,4754.88
TXN05331,2025-02-12,STR004,PRD004,20,9,708,73,4,0,Yes,Medium,2025-04-22,No,71416.4,9910.2
TXN05332,2025-04-20,STR004,PRD011,7,119,406,0,8,1,Yes,High,2025-08-15,No,15577.66,2403.73
TXN05333,2025-01-30,STR003,PRD022,12,87,277,0,9,1,Yes,Medium,2025-05-01,No,59991.24,16808.52
TXN05334,2025-03-03,STR004,PRD040,13,6,678,140,8,1,No,Medium,2026-01-23,No,25880.27,6618.82
TXN05335,2025-01-10,STR003,PRD005,17,62,755,0,4,0,Yes,Low,2025-10-10,No,29946.52,7377.32
TXN05336,2025-06-22,STR004,PRD014,10,31,665,0,6,1,No,High,2025-12-20,No,13059.1,4192.3
TXN05337,2025-04-06,STR002,PRD036,13,119,845,0,9,0,No,High,2025-08-29,No,48169.81,14116.05
TXN05338,2025-03-29,STR004,PRD054,20,157,481,0,6,1,Yes,High,2026-02-28,No,69866.8,10535.2
TXN05339,2025-05-31,STR002,PRD025,33,161,900,0,4,2,Yes,Low,2026-03-03,No,224477.22,61102.14
TXN05340,2025-03-13,STR002,PRD050,17,170,273,0,6,0,Yes,Low,2025-09-23,No,115955.64,37153.16
TXN05341,2025-03-29,STR001,PRD045,11,16,878,132,6,1,No,Low,2026-03-01,No,60347.43,11765.82
TXN05342,2025-06-29,STR004,PRD052,14,175,238,0,3,1,No,High,2025-09-01,No,41981.94,13897.8
TXN05343,2025-06-11,STR004,PRD029,27,186,555,0,5,0,No,Low,2025-09-03,No,51613.74,16740.0
TXN05344,2025-06-30,STR003,PRD043,17,29,242,200,5,1,No,Low,2025-09-30,No,66958.41,10645.57
TXN05345,2025-06-28,STR004,PRD034,20,118,454,0,8,0,Yes,High,2026-05-30,No,62664.4,16391.6
TXN05346,2025-03-08,STR004,PRD031,27,39,894,45,5,0,Yes,High,2026-01-16,No,85714.74,27409.05
TXN05347,2025-03-06,STR003,PRD008,29,30,371,44,8,0,No,Low,2025-05-01,No,67793.88,21176.38
TXN05348,2025-06-04,STR004,PRD011,9,53,58,0,8,0,No,High,2026-01-24,No,20028.42,3090.51
TXN05349,2025-05-14,STR002,PRD062,12,157,804,0,4,1,No,High,2025-07-06,No,35945.04,6881.28
TXN05350,2025-06-16,STR003,PRD042,17,133,488,0,4,1,No,Medium,2026-05-08,No,107083.34,31288.67
TXN05351,2025-05-18,STR001,PRD006,30,4,334,181,5,0,Yes,High,2026-04-25,Yes,123443.1,35307.6
TXN05352,2025-06-04,STR003,PRD015,13,208,230,0,9,1,Yes,Medium,2026-03-08,No,54197.65,16567.98
TXN05353,2025-06-12,STR003,PRD060,16,182,963,0,4,0,Yes,Medium,2026-06-10,No,25089.6,5163.04
TXN05354,2025-01-24,STR001,PRD010,10,97,460,0,9,0,Yes,Low,2025-06-08,No,19679.3,3619.3
TXN05355,2025-02-25,STR002,PRD059,10,236,686,0,4,1,No,Low,2025-11-01,No,65991.7,19332.8
TXN05356,2025-04-26,STR004,PRD015,7,0,759,142,9,1,Yes,Low,2026-01-26,Yes,29183.35,8921.22
TXN05357,2025-06-18,STR004,PRD043,10,47,773,0,5,0,No,Low,2025-10-18,No,39387.3,6262.1
TXN05358,2025-03-20,STR001,PRD062,17,16,225,186,4,1,Yes,High,2025-09-04,No,50922.14,9748.48
TXN05359,2025-01-25,STR004,PRD035,14,162,681,0,5,2,Yes,Low,2025-09-22,No,27930.98,9299.64
TXN05360,2025-06-22,STR003,PRD019,17,216,301,0,4,0,Yes,High,2025-11-19,No,28092.84,4392.8
